;Well;Fluor;Target;Content;Sample;Biological Set Name;Cq;Cq Mean;Cq Std. Dev;Starting Quantity (SQ);Log Starting Quantity;SQ Mean;SQ Std. Dev;Set Point;Well Note
;D01;SYBR;;Unkn;;;22,3270580279282;22,3270580279282;0;NaN;NaN;NaN;0;72;
;D02;SYBR;;Unkn;;;22,4314743964504;22,4314743964504;0;NaN;NaN;NaN;0;72;
;D03;SYBR;;Unkn;;;22,0378419356218;22,0378419356218;0;NaN;NaN;NaN;0;72;
;D04;SYBR;;Unkn;;;22,2064493866268;22,2064493866268;0;NaN;NaN;NaN;0;72;
;D05;SYBR;;Unkn;;;22,2431636122277;22,2431636122277;0;NaN;NaN;NaN;0;72;
;D06;SYBR;;Unkn;;;25,3328137950343;25,3328137950343;0;NaN;NaN;NaN;0;72;
;D07;SYBR;;Unkn;;;22,3623650911111;22,3623650911111;0;NaN;NaN;NaN;0;72;
;D08;SYBR;;Unkn;;;21,7199698273363;21,7199698273363;0;NaN;NaN;NaN;0;72;
;D09;SYBR;;Unkn;;;22,521867498101;22,521867498101;0;NaN;NaN;NaN;0;72;
;D10;SYBR;;Unkn;;;21,8559150862062;21,8559150862062;0;NaN;NaN;NaN;0;72;
;D11;SYBR;;Unkn;;;21,7860785551386;21,7860785551386;0;NaN;NaN;NaN;0;72;
;D12;SYBR;;Unkn;;;21,9531414459999;21,9531414459999;0;NaN;NaN;NaN;0;72;
;E01;SYBR;;Unkn;;;20,3026219771871;20,3026219771871;0;NaN;NaN;NaN;0;72;
;E02;SYBR;;Unkn;;;19,3558598281128;19,3558598281128;0;NaN;NaN;NaN;0;72;
;E03;SYBR;;Unkn;;;20,4284969673944;20,4284969673944;0;NaN;NaN;NaN;0;72;
;E04;SYBR;;Unkn;;;21,5229218379366;21,5229218379366;0;NaN;NaN;NaN;0;72;
;E05;SYBR;;Unkn;;;19,7467867605491;19,7467867605491;0;NaN;NaN;NaN;0;72;
;E06;SYBR;;Unkn;;;31,1039374691877;31,1039374691877;0;NaN;NaN;NaN;0;72;
;E07;SYBR;;Unkn;;;20,7140462395611;20,7140462395611;0;NaN;NaN;NaN;0;72;
;E08;SYBR;;Unkn;;;22,8613373659424;22,8613373659424;0;NaN;NaN;NaN;0;72;
;E09;SYBR;;Unkn;;;21,3247964107819;21,3247964107819;0;NaN;NaN;NaN;0;72;
;E10;SYBR;;Unkn;;;26,2613261079774;26,2613261079774;0;NaN;NaN;NaN;0;72;
;E11;SYBR;;Unkn;;;21,821262782497;21,821262782497;0;NaN;NaN;NaN;0;72;
;E12;SYBR;;Unkn;;;21,2931682194618;21,2931682194618;0;NaN;NaN;NaN;0;72;
;F01;SYBR;;Unkn;;;20,4895664758492;20,4895664758492;0;NaN;NaN;NaN;0;72;
;F02;SYBR;;Unkn;;;19,3042318157647;19,3042318157647;0;NaN;NaN;NaN;0;72;
;F03;SYBR;;Unkn;;;20,4983738521972;20,4983738521972;0;NaN;NaN;NaN;0;72;
;F04;SYBR;;Unkn;;;21,4207471784128;21,4207471784128;0;NaN;NaN;NaN;0;72;
;F05;SYBR;;Unkn;;;20,0818542954833;20,0818542954833;0;NaN;NaN;NaN;0;72;
;F06;SYBR;;Unkn;;;28,9416011182241;28,9416011182241;0;NaN;NaN;NaN;0;72;
;F07;SYBR;;Unkn;;;20,717702378881;20,717702378881;0;NaN;NaN;NaN;0;72;
;F08;SYBR;;Unkn;;;22,4580880824498;22,4580880824498;0;NaN;NaN;NaN;0;72;
;F09;SYBR;;Unkn;;;21,0895219116063;21,0895219116063;0;NaN;NaN;NaN;0;72;
;F10;SYBR;;Unkn;;;26,2886057271475;26,2886057271475;0;NaN;NaN;NaN;0;72;
;F11;SYBR;;Unkn;;;21,5533842879663;21,5533842879663;0;NaN;NaN;NaN;0;72;
;F12;SYBR;;Unkn;;;21,3286619457301;21,3286619457301;0;NaN;NaN;NaN;0;72;
;G01;SYBR;;Unkn;;;22,2961639190547;22,2961639190547;0;NaN;NaN;NaN;0;72;
;G02;SYBR;;Unkn;;;22,1970094493416;22,1970094493416;0;NaN;NaN;NaN;0;72;
;G03;SYBR;;Unkn;;;21,8573944279882;21,8573944279882;0;NaN;NaN;NaN;0;72;
;G04;SYBR;;Unkn;;;22,4232683458318;22,4232683458318;0;NaN;NaN;NaN;0;72;
;G05;SYBR;;Unkn;;;22,8301276126446;22,8301276126446;0;NaN;NaN;NaN;0;72;
;G06;SYBR;;Unkn;;;21,2501665953922;21,2501665953922;0;NaN;NaN;NaN;0;72;
;G07;SYBR;;Unkn;;;22,1580827317603;22,1580827317603;0;NaN;NaN;NaN;0;72;
;G08;SYBR;;Unkn;;;21,6012046420775;21,6012046420775;0;NaN;NaN;NaN;0;72;
;G09;SYBR;;Unkn;;;22,1064716799178;22,1064716799178;0;NaN;NaN;NaN;0;72;
;G10;SYBR;;Unkn;;;NaN;0;0;NaN;NaN;0;0;72;
;G11;SYBR;;Unkn;;;22,0221713964717;22,0221713964717;0;NaN;NaN;NaN;0;72;
;G12;SYBR;;Unkn;;;22,9870306642034;22,9870306642034;0;NaN;NaN;NaN;0;72;
;H01;SYBR;;Unkn;;;22,8452314163176;22,8452314163176;0;NaN;NaN;NaN;0;72;
;H02;SYBR;;Unkn;;;22,2674993288883;22,2674993288883;0;NaN;NaN;NaN;0;72;
;H03;SYBR;;Unkn;;;22,0003341289145;22,0003341289145;0;NaN;NaN;NaN;0;72;
;H04;SYBR;;Unkn;;;22,1854028915991;22,1854028915991;0;NaN;NaN;NaN;0;72;
;H05;SYBR;;Unkn;;;23,0043506811353;23,0043506811353;0;NaN;NaN;NaN;0;72;
;H06;SYBR;;Unkn;;;21,3826935150134;21,3826935150134;0;NaN;NaN;NaN;0;72;
;H07;SYBR;;Unkn;;;22,3388404902338;22,3388404902338;0;NaN;NaN;NaN;0;72;
;H08;SYBR;;Unkn;;;22,7742046647367;22,7742046647367;0;NaN;NaN;NaN;0;72;
;H09;SYBR;;Unkn;;;22,1311129139065;22,1311129139065;0;NaN;NaN;NaN;0;72;
;H10;SYBR;;Unkn;;;32,8230713447844;32,8230713447844;0;NaN;NaN;NaN;0;72;
;H11;SYBR;;Unkn;;;22,4421662887603;22,4421662887603;0;NaN;NaN;NaN;0;72;
;H12;SYBR;;Unkn;;;23,2044669472844;23,2044669472844;0;NaN;NaN;NaN;0;72;
