;Well;Fluor;Target;Content;Sample;Biological Set Name;Cq;Cq Mean;Cq Std. Dev;Starting Quantity (SQ);Log Starting Quantity;SQ Mean;SQ Std. Dev;Set Point;Well Note
;F06;SYBR;;Unkn;;;18,3134910410879;18,3134910410879;0;NaN;NaN;NaN;0;72;
;F07;SYBR;;Unkn;;;23,0835766493999;23,0835766493999;0;NaN;NaN;NaN;0;72;
;F08;SYBR;;Unkn;;;22,3489728142986;22,3489728142986;0;NaN;NaN;NaN;0;72;
;F09;SYBR;;Unkn;;;20,1297288865232;20,1297288865232;0;NaN;NaN;NaN;0;72;
;F10;SYBR;;Unkn;;;29,0627018183584;29,0627018183584;0;NaN;NaN;NaN;0;72;
;F11;SYBR;;Unkn;;;19,8509160143689;19,8509160143689;0;NaN;NaN;NaN;0;72;
;F12;SYBR;;Unkn;;;29,334928340837;29,334928340837;0;NaN;NaN;NaN;0;72;
;G01;SYBR;;Unkn;;;22,2022147021653;22,2022147021653;0;NaN;NaN;NaN;0;72;
;G02;SYBR;;Unkn;;;21,9833805907944;21,9833805907944;0;NaN;NaN;NaN;0;72;
;G03;SYBR;;Unkn;;;23,2015980799084;23,2015980799084;0;NaN;NaN;NaN;0;72;
;G04;SYBR;;Unkn;;;22,1934802729661;22,1934802729661;0;NaN;NaN;NaN;0;72;
;G05;SYBR;;Unkn;;;22,3064544663972;22,3064544663972;0;NaN;NaN;NaN;0;72;
;G06;SYBR;;Unkn;;;22,2373423277168;22,2373423277168;0;NaN;NaN;NaN;0;72;
;G07;SYBR;;Unkn;;;29,1043921968415;29,1043921968415;0;NaN;NaN;NaN;0;72;
;G08;SYBR;;Unkn;;;22,3828320876268;22,3828320876268;0;NaN;NaN;NaN;0;72;
;G09;SYBR;;Unkn;;;22,3800799305502;22,3800799305502;0;NaN;NaN;NaN;0;72;
;G10;SYBR;;Unkn;;;22,0971468886991;22,0971468886991;0;NaN;NaN;NaN;0;72;
;G11;SYBR;;Unkn;;;21,4661735088071;21,4661735088071;0;NaN;NaN;NaN;0;72;
;G12;SYBR;;Unkn;;;22,5373567408101;22,5373567408101;0;NaN;NaN;NaN;0;72;
;H01;SYBR;;Unkn;;;22,3511411588314;22,3511411588314;0;NaN;NaN;NaN;0;72;
;H02;SYBR;;Unkn;;;22,2878365905014;22,2878365905014;0;NaN;NaN;NaN;0;72;
;H03;SYBR;;Unkn;;;23,4844206698158;23,4844206698158;0;NaN;NaN;NaN;0;72;
;H04;SYBR;;Unkn;;;22,2627066094117;22,2627066094117;0;NaN;NaN;NaN;0;72;
;H05;SYBR;;Unkn;;;22,3883853339277;22,3883853339277;0;NaN;NaN;NaN;0;72;
;H06;SYBR;;Unkn;;;22,4751823509597;22,4751823509597;0;NaN;NaN;NaN;0;72;
;H07;SYBR;;Unkn;;;29,2786316279343;29,2786316279343;0;NaN;NaN;NaN;0;72;
;H08;SYBR;;Unkn;;;22,1647930466739;22,1647930466739;0;NaN;NaN;NaN;0;72;
;H09;SYBR;;Unkn;;;22,4948162406552;22,4948162406552;0;NaN;NaN;NaN;0;72;
;H10;SYBR;;Unkn;;;21,6076378489712;21,6076378489712;0;NaN;NaN;NaN;0;72;
;H11;SYBR;;Unkn;;;21,7198138042776;21,7198138042776;0;NaN;NaN;NaN;0;72;
;H12;SYBR;;Unkn;;;22,7119888045451;22,7119888045451;0;NaN;NaN;NaN;0;72;
