;Well;Fluor;Target;Content;Sample;Biological Set Name;Cq;Cq Mean;Cq Std. Dev;Starting Quantity (SQ);Log Starting Quantity;SQ Mean;SQ Std. Dev;Set Point;Well Note
;E01;SYBR;;Unkn;;;20,0483784775208;20,0483784775208;0;NaN;NaN;NaN;0;72;
;E02;SYBR;;Unkn;;;18,3360840621349;18,3360840621349;0;NaN;NaN;NaN;0;72;
;E03;SYBR;;Unkn;;;21,2118783697084;21,2118783697084;0;NaN;NaN;NaN;0;72;
;E04;SYBR;;Unkn;;;17,5501046261475;17,5501046261475;0;NaN;NaN;NaN;0;72;
;E05;SYBR;;Unkn;;;18,1041185634251;18,1041185634251;0;NaN;NaN;NaN;0;72;
;E06;SYBR;;Unkn;;;19,2286760794116;19,2286760794116;0;NaN;NaN;NaN;0;72;
;E07;SYBR;;Unkn;;;28,949396271116;28,949396271116;0;NaN;NaN;NaN;0;72;
;E08;SYBR;;Unkn;;;22,3695434833581;22,3695434833581;0;NaN;NaN;NaN;0;72;
;E09;SYBR;;Unkn;;;27,6770151395608;27,6770151395608;0;NaN;NaN;NaN;0;72;
;E10;SYBR;;Unkn;;;20,2310783708834;20,2310783708834;0;NaN;NaN;NaN;0;72;
;E11;SYBR;;Unkn;;;21,2478021173964;21,2478021173964;0;NaN;NaN;NaN;0;72;
;E12;SYBR;;Unkn;;;20,4605779210258;20,4605779210258;0;NaN;NaN;NaN;0;72;
;F01;SYBR;;Unkn;;;19,9686424077166;19,9686424077166;0;NaN;NaN;NaN;0;72;
;F02;SYBR;;Unkn;;;18,4389196986881;18,4389196986881;0;NaN;NaN;NaN;0;72;
;F03;SYBR;;Unkn;;;21,5703950172988;21,5703950172988;0;NaN;NaN;NaN;0;72;
;F04;SYBR;;Unkn;;;17,6000993470739;17,6000993470739;0;NaN;NaN;NaN;0;72;
;F05;SYBR;;Unkn;;;18,308045975315;18,308045975315;0;NaN;NaN;NaN;0;72;
;F06;SYBR;;Unkn;;;19,366024036894;19,366024036894;0;NaN;NaN;NaN;0;72;
;F07;SYBR;;Unkn;;;28,2756750437557;28,2756750437557;0;NaN;NaN;NaN;0;72;
;F08;SYBR;;Unkn;;;21,9544444725144;21,9544444725144;0;NaN;NaN;NaN;0;72;
;F09;SYBR;;Unkn;;;27,232187148574;27,232187148574;0;NaN;NaN;NaN;0;72;
;F10;SYBR;;Unkn;;;20,1858142953839;20,1858142953839;0;NaN;NaN;NaN;0;72;
;F11;SYBR;;Unkn;;;21,0728188135948;21,0728188135948;0;NaN;NaN;NaN;0;72;
;F12;SYBR;;Unkn;;;19,7635445671967;19,7635445671967;0;NaN;NaN;NaN;0;72;
;G01;SYBR;;Unkn;;;22,9073745073877;22,9073745073877;0;NaN;NaN;NaN;0;72;
;G02;SYBR;;Unkn;;;22,6588071922685;22,6588071922685;0;NaN;NaN;NaN;0;72;
;G03;SYBR;;Unkn;;;24,0178707489803;24,0178707489803;0;NaN;NaN;NaN;0;72;
;G04;SYBR;;Unkn;;;21,7238101719325;21,7238101719325;0;NaN;NaN;NaN;0;72;
;G05;SYBR;;Unkn;;;23,0536865752008;23,0536865752008;0;NaN;NaN;NaN;0;72;
;G06;SYBR;;Unkn;;;21,8313263132458;21,8313263132458;0;NaN;NaN;NaN;0;72;
;G07;SYBR;;Unkn;;;NaN;0;0;NaN;NaN;0;0;72;
;G08;SYBR;;Unkn;;;21,8899095690893;21,8899095690893;0;NaN;NaN;NaN;0;72;
;G09;SYBR;;Unkn;;;22,5348409507857;22,5348409507857;0;NaN;NaN;NaN;0;72;
;G10;SYBR;;Unkn;;;22,7856588843352;22,7856588843352;0;NaN;NaN;NaN;0;72;
;G11;SYBR;;Unkn;;;21,5002006919762;21,5002006919762;0;NaN;NaN;NaN;0;72;
;G12;SYBR;;Unkn;;;22,3281520849497;22,3281520849497;0;NaN;NaN;NaN;0;72;
;H01;SYBR;;Unkn;;;22,8796997752321;22,8796997752321;0;NaN;NaN;NaN;0;72;
;H02;SYBR;;Unkn;;;22,9247425450716;22,9247425450716;0;NaN;NaN;NaN;0;72;
;H03;SYBR;;Unkn;;;23,9043682423622;23,9043682423622;0;NaN;NaN;NaN;0;72;
;H04;SYBR;;Unkn;;;21,7056606958168;21,7056606958168;0;NaN;NaN;NaN;0;72;
;H05;SYBR;;Unkn;;;23,4408892049078;23,4408892049078;0;NaN;NaN;NaN;0;72;
;H06;SYBR;;Unkn;;;22,2005302312617;22,2005302312617;0;NaN;NaN;NaN;0;72;
;H07;SYBR;;Unkn;;;22,1100886244234;22,1100886244234;0;NaN;NaN;NaN;0;72;
;H08;SYBR;;Unkn;;;22,0779322127363;22,0779322127363;0;NaN;NaN;NaN;0;72;
;H09;SYBR;;Unkn;;;22,3616305564246;22,3616305564246;0;NaN;NaN;NaN;0;72;
;H10;SYBR;;Unkn;;;22,8867988983709;22,8867988983709;0;NaN;NaN;NaN;0;72;
;H11;SYBR;;Unkn;;;22,0275538922828;22,0275538922828;0;NaN;NaN;NaN;0;72;
;H12;SYBR;;Unkn;;;22,6170461557715;22,6170461557715;0;NaN;NaN;NaN;0;72;
