;Well;Fluor;Target;Content;Sample;Biological Set Name;Cq;Cq Mean;Cq Std. Dev;Starting Quantity (SQ);Log Starting Quantity;SQ Mean;SQ Std. Dev;Set Point;Well Note
;C03;SYBR;;Unkn;;;22,9814766673635;22,9814766673635;0;NaN;NaN;NaN;0;72;
;C04;SYBR;;Unkn;;;21,9966395409063;21,9966395409063;0;NaN;NaN;NaN;0;72;
;C05;SYBR;;Unkn;;;21,6373544056654;21,6373544056654;0;NaN;NaN;NaN;0;72;
;C06;SYBR;;Unkn;;;23,1871751026415;23,1871751026415;0;NaN;NaN;NaN;0;72;
;C07;SYBR;;Unkn;;;22,2430785135594;22,2430785135594;0;NaN;NaN;NaN;0;72;
;C08;SYBR;;Unkn;;;22,1198208995121;22,1198208995121;0;NaN;NaN;NaN;0;72;
;C09;SYBR;;Unkn;;;22,0433410133201;22,0433410133201;0;NaN;NaN;NaN;0;72;
;C10;SYBR;;Unkn;;;22,1155269379039;22,1155269379039;0;NaN;NaN;NaN;0;72;
;C11;SYBR;;Unkn;;;22,0731001608518;22,0731001608518;0;NaN;NaN;NaN;0;72;
;C12;SYBR;;Unkn;;;22,3474713654527;22,3474713654527;0;NaN;NaN;NaN;0;72;
;D01;SYBR;;Unkn;;;22,2146962622394;22,2146962622394;0;NaN;NaN;NaN;0;72;
;D02;SYBR;;Unkn;;;22,0891891673287;22,0891891673287;0;NaN;NaN;NaN;0;72;
;D03;SYBR;;Unkn;;;NaN;0;0;NaN;NaN;0;0;72;
;D04;SYBR;;Unkn;;;21,8056058516341;21,8056058516341;0;NaN;NaN;NaN;0;72;
;D05;SYBR;;Unkn;;;21,9019345837003;21,9019345837003;0;NaN;NaN;NaN;0;72;
;D06;SYBR;;Unkn;;;23,0886133224339;23,0886133224339;0;NaN;NaN;NaN;0;72;
;D07;SYBR;;Unkn;;;22,0903887340879;22,0903887340879;0;NaN;NaN;NaN;0;72;
;D08;SYBR;;Unkn;;;22,1018149591081;22,1018149591081;0;NaN;NaN;NaN;0;72;
;D09;SYBR;;Unkn;;;22,2831681562174;22,2831681562174;0;NaN;NaN;NaN;0;72;
;D10;SYBR;;Unkn;;;22,1532845066337;22,1532845066337;0;NaN;NaN;NaN;0;72;
;D11;SYBR;;Unkn;;;22,2077782304192;22,2077782304192;0;NaN;NaN;NaN;0;72;
;D12;SYBR;;Unkn;;;22,3057531427157;22,3057531427157;0;NaN;NaN;NaN;0;72;
;E01;SYBR;;Unkn;;;18,2844501589154;18,2844501589154;0;NaN;NaN;NaN;0;72;
;E02;SYBR;;Unkn;;;20,7774474906103;20,7774474906103;0;NaN;NaN;NaN;0;72;
;E03;SYBR;;Unkn;;;19,813605153484;19,813605153484;0;NaN;NaN;NaN;0;72;
;E04;SYBR;;Unkn;;;18,1482983755936;18,1482983755936;0;NaN;NaN;NaN;0;72;
;E05;SYBR;;Unkn;;;18,8645391434283;18,8645391434283;0;NaN;NaN;NaN;0;72;
;E06;SYBR;;Unkn;;;21,5054122987663;21,5054122987663;0;NaN;NaN;NaN;0;72;
;E07;SYBR;;Unkn;;;19,7471361468047;19,7471361468047;0;NaN;NaN;NaN;0;72;
;E08;SYBR;;Unkn;;;25,6017251955751;25,6017251955751;0;NaN;NaN;NaN;0;72;
;E09;SYBR;;Unkn;;;19,1799534400107;19,1799534400107;0;NaN;NaN;NaN;0;72;
;E10;SYBR;;Unkn;;;22,7673709102477;22,7673709102477;0;NaN;NaN;NaN;0;72;
;E11;SYBR;;Unkn;;;21,0904470363394;21,0904470363394;0;NaN;NaN;NaN;0;72;
;E12;SYBR;;Unkn;;;22,1278866304777;22,1278866304777;0;NaN;NaN;NaN;0;72;
;F01;SYBR;;Unkn;;;18,4465874327429;18,4465874327429;0;NaN;NaN;NaN;0;72;
;F02;SYBR;;Unkn;;;20,498087303276;20,498087303276;0;NaN;NaN;NaN;0;72;
;F03;SYBR;;Unkn;;;19,8004163801931;19,8004163801931;0;NaN;NaN;NaN;0;72;
;F04;SYBR;;Unkn;;;18,0546415859739;18,0546415859739;0;NaN;NaN;NaN;0;72;
;F05;SYBR;;Unkn;;;19,1143718753305;19,1143718753305;0;NaN;NaN;NaN;0;72;
;F06;SYBR;;Unkn;;;21,6972174381707;21,6972174381707;0;NaN;NaN;NaN;0;72;
;F07;SYBR;;Unkn;;;19,6693616853218;19,6693616853218;0;NaN;NaN;NaN;0;72;
;F08;SYBR;;Unkn;;;25,6046160492603;25,6046160492603;0;NaN;NaN;NaN;0;72;
;F09;SYBR;;Unkn;;;19,2533067068137;19,2533067068137;0;NaN;NaN;NaN;0;72;
;F10;SYBR;;Unkn;;;22,4214693748434;22,4214693748434;0;NaN;NaN;NaN;0;72;
;F11;SYBR;;Unkn;;;20,9450001316709;20,9450001316709;0;NaN;NaN;NaN;0;72;
;F12;SYBR;;Unkn;;;22,1974596575391;22,1974596575391;0;NaN;NaN;NaN;0;72;
;G01;SYBR;;Unkn;;;21,9770381741142;21,9770381741142;0;NaN;NaN;NaN;0;72;
;G02;SYBR;;Unkn;;;22,5591470289036;22,5591470289036;0;NaN;NaN;NaN;0;72;
;G03;SYBR;;Unkn;;;22,1265322445802;22,1265322445802;0;NaN;NaN;NaN;0;72;
;G04;SYBR;;Unkn;;;21,8312378460864;21,8312378460864;0;NaN;NaN;NaN;0;72;
;G05;SYBR;;Unkn;;;21,9882504882776;21,9882504882776;0;NaN;NaN;NaN;0;72;
;G06;SYBR;;Unkn;;;22,4575526601383;22,4575526601383;0;NaN;NaN;NaN;0;72;
;G07;SYBR;;Unkn;;;21,7666305184084;21,7666305184084;0;NaN;NaN;NaN;0;72;
;G08;SYBR;;Unkn;;;31,4512392783863;31,4512392783863;0;NaN;NaN;NaN;0;72;
;G09;SYBR;;Unkn;;;21,9734939862024;21,9734939862024;0;NaN;NaN;NaN;0;72;
;G10;SYBR;;Unkn;;;24,5156477520525;24,5156477520525;0;NaN;NaN;NaN;0;72;
;G11;SYBR;;Unkn;;;23,1283889946075;23,1283889946075;0;NaN;NaN;NaN;0;72;
;G12;SYBR;;Unkn;;;22,2370917987685;22,2370917987685;0;NaN;NaN;NaN;0;72;
;H01;SYBR;;Unkn;;;22,2477324157302;22,2477324157302;0;NaN;NaN;NaN;0;72;
;H02;SYBR;;Unkn;;;22,6785099899556;22,6785099899556;0;NaN;NaN;NaN;0;72;
;H03;SYBR;;Unkn;;;22,3872932919355;22,3872932919355;0;NaN;NaN;NaN;0;72;
;H04;SYBR;;Unkn;;;22,0316170427504;22,0316170427504;0;NaN;NaN;NaN;0;72;
;H05;SYBR;;Unkn;;;22,1300934022386;22,1300934022386;0;NaN;NaN;NaN;0;72;
;H06;SYBR;;Unkn;;;22,5271461665459;22,5271461665459;0;NaN;NaN;NaN;0;72;
;H07;SYBR;;Unkn;;;22,10482145097;22,10482145097;0;NaN;NaN;NaN;0;72;
;H08;SYBR;;Unkn;;;35,8349734393522;35,8349734393522;0;NaN;NaN;NaN;0;72;
;H09;SYBR;;Unkn;;;22,1953765802022;22,1953765802022;0;NaN;NaN;NaN;0;72;
;H10;SYBR;;Unkn;;;24,4682617301684;24,4682617301684;0;NaN;NaN;NaN;0;72;
;H11;SYBR;;Unkn;;;22,7661117227356;22,7661117227356;0;NaN;NaN;NaN;0;72;
;H12;SYBR;;Unkn;;;22,6680949266814;22,6680949266814;0;NaN;NaN;NaN;0;72;
