;Well;Fluor;Target;Content;Sample;Biological Set Name;Cq;Cq Mean;Cq Std. Dev;Starting Quantity (SQ);Log Starting Quantity;SQ Mean;SQ Std. Dev;Set Point;Well Note
;C08;SYBR;;Unkn;;;22,5792121993096;22,5792121993096;0;NaN;NaN;NaN;0;72;
;C09;SYBR;;Unkn;;;22,1013677857774;22,1013677857774;0;NaN;NaN;NaN;0;72;
;C10;SYBR;;Unkn;;;NaN;0;0;NaN;NaN;0;0;72;
;C11;SYBR;;Unkn;;;23,2005065176443;23,2005065176443;0;NaN;NaN;NaN;0;72;
;C12;SYBR;;Unkn;;;23,890935348192;23,890935348192;0;NaN;NaN;NaN;0;72;
;D01;SYBR;;Unkn;;;23,4093954799722;23,4093954799722;0;NaN;NaN;NaN;0;72;
;D02;SYBR;;Unkn;;;22,8018403529604;22,8018403529604;0;NaN;NaN;NaN;0;72;
;D03;SYBR;;Unkn;;;23,2909971516621;23,2909971516621;0;NaN;NaN;NaN;0;72;
;D04;SYBR;;Unkn;;;23,102964087455;23,102964087455;0;NaN;NaN;NaN;0;72;
;D05;SYBR;;Unkn;;;23,1071814506626;23,1071814506626;0;NaN;NaN;NaN;0;72;
;D06;SYBR;;Unkn;;;22,5224797883968;22,5224797883968;0;NaN;NaN;NaN;0;72;
;D07;SYBR;;Unkn;;;22,9036744824349;22,9036744824349;0;NaN;NaN;NaN;0;72;
;D08;SYBR;;Unkn;;;22,5437659120645;22,5437659120645;0;NaN;NaN;NaN;0;72;
;D09;SYBR;;Unkn;;;22,138151637482;22,138151637482;0;NaN;NaN;NaN;0;72;
;D10;SYBR;;Unkn;;;22,5648859383827;22,5648859383827;0;NaN;NaN;NaN;0;72;
;D11;SYBR;;Unkn;;;24,1400060181099;24,1400060181099;0;NaN;NaN;NaN;0;72;
;D12;SYBR;;Unkn;;;24,0049091483017;24,0049091483017;0;NaN;NaN;NaN;0;72;
;E01;SYBR;;Unkn;;;17,1953995376567;17,1953995376567;0;NaN;NaN;NaN;0;72;
;E02;SYBR;;Unkn;;;23,5158492666693;23,5158492666693;0;NaN;NaN;NaN;0;72;
;E03;SYBR;;Unkn;;;20,3465149693024;20,3465149693024;0;NaN;NaN;NaN;0;72;
;E04;SYBR;;Unkn;;;22,1845200081356;22,1845200081356;0;NaN;NaN;NaN;0;72;
;E05;SYBR;;Unkn;;;21,4430409488312;21,4430409488312;0;NaN;NaN;NaN;0;72;
;E06;SYBR;;Unkn;;;23,4149017543154;23,4149017543154;0;NaN;NaN;NaN;0;72;
;E07;SYBR;;Unkn;;;23,2192944547424;23,2192944547424;0;NaN;NaN;NaN;0;72;
;E08;SYBR;;Unkn;;;19,1079269899202;19,1079269899202;0;NaN;NaN;NaN;0;72;
;E09;SYBR;;Unkn;;;20,7478098299726;20,7478098299726;0;NaN;NaN;NaN;0;72;
;E10;SYBR;;Unkn;;;28,9047187420716;28,9047187420716;0;NaN;NaN;NaN;0;72;
;E11;SYBR;;Unkn;;;20,024264323841;20,024264323841;0;NaN;NaN;NaN;0;72;
;E12;SYBR;;Unkn;;;28,261898188107;28,261898188107;0;NaN;NaN;NaN;0;72;
;F01;SYBR;;Unkn;;;17,4952623712726;17,4952623712726;0;NaN;NaN;NaN;0;72;
;F02;SYBR;;Unkn;;;23,6089605591182;23,6089605591182;0;NaN;NaN;NaN;0;72;
;F03;SYBR;;Unkn;;;20,2279096175655;20,2279096175655;0;NaN;NaN;NaN;0;72;
;F04;SYBR;;Unkn;;;23,398102753508;23,398102753508;0;NaN;NaN;NaN;0;72;
;F05;SYBR;;Unkn;;;21,6230863881945;21,6230863881945;0;NaN;NaN;NaN;0;72;
;F06;SYBR;;Unkn;;;23,4507383414373;23,4507383414373;0;NaN;NaN;NaN;0;72;
;F07;SYBR;;Unkn;;;23,3157818211139;23,3157818211139;0;NaN;NaN;NaN;0;72;
;F08;SYBR;;Unkn;;;19,1811236206762;19,1811236206762;0;NaN;NaN;NaN;0;72;
;F09;SYBR;;Unkn;;;20,5135429918522;20,5135429918522;0;NaN;NaN;NaN;0;72;
;F10;SYBR;;Unkn;;;28,5610969364951;28,5610969364951;0;NaN;NaN;NaN;0;72;
;F11;SYBR;;Unkn;;;19,7568301683091;19,7568301683091;0;NaN;NaN;NaN;0;72;
;F12;SYBR;;Unkn;;;28,1927977131877;28,1927977131877;0;NaN;NaN;NaN;0;72;
;G01;SYBR;;Unkn;;;22,4604794388153;22,4604794388153;0;NaN;NaN;NaN;0;72;
;G02;SYBR;;Unkn;;;22,7765853630835;22,7765853630835;0;NaN;NaN;NaN;0;72;
;G03;SYBR;;Unkn;;;22,7906423219204;22,7906423219204;0;NaN;NaN;NaN;0;72;
;G04;SYBR;;Unkn;;;22,7180388411252;22,7180388411252;0;NaN;NaN;NaN;0;72;
;G05;SYBR;;Unkn;;;23,1872331062018;23,1872331062018;0;NaN;NaN;NaN;0;72;
;G06;SYBR;;Unkn;;;22,2103554306572;22,2103554306572;0;NaN;NaN;NaN;0;72;
;G07;SYBR;;Unkn;;;22,3630481985298;22,3630481985298;0;NaN;NaN;NaN;0;72;
;G08;SYBR;;Unkn;;;22,425938512266;22,425938512266;0;NaN;NaN;NaN;0;72;
;G09;SYBR;;Unkn;;;22,7587873900791;22,7587873900791;0;NaN;NaN;NaN;0;72;
;G10;SYBR;;Unkn;;;23,1254647390387;23,1254647390387;0;NaN;NaN;NaN;0;72;
;G11;SYBR;;Unkn;;;22,5532483364801;22,5532483364801;0;NaN;NaN;NaN;0;72;
;G12;SYBR;;Unkn;;;NaN;0;0;NaN;NaN;0;0;72;
;H01;SYBR;;Unkn;;;23,3939872608262;23,3939872608262;0;NaN;NaN;NaN;0;72;
;H02;SYBR;;Unkn;;;22,9846919117263;22,9846919117263;0;NaN;NaN;NaN;0;72;
;H03;SYBR;;Unkn;;;22,6913486392825;22,6913486392825;0;NaN;NaN;NaN;0;72;
;H04;SYBR;;Unkn;;;22,5824146288304;22,5824146288304;0;NaN;NaN;NaN;0;72;
;H05;SYBR;;Unkn;;;23,4408837885795;23,4408837885795;0;NaN;NaN;NaN;0;72;
;H06;SYBR;;Unkn;;;22,4449862348238;22,4449862348238;0;NaN;NaN;NaN;0;72;
;H07;SYBR;;Unkn;;;22,6558612210737;22,6558612210737;0;NaN;NaN;NaN;0;72;
;H08;SYBR;;Unkn;;;22,6499109809679;22,6499109809679;0;NaN;NaN;NaN;0;72;
;H09;SYBR;;Unkn;;;22,7239652260032;22,7239652260032;0;NaN;NaN;NaN;0;72;
;H10;SYBR;;Unkn;;;23,2877346234048;23,2877346234048;0;NaN;NaN;NaN;0;72;
;H11;SYBR;;Unkn;;;22,962318446641;22,962318446641;0;NaN;NaN;NaN;0;72;
;H12;SYBR;;Unkn;;;NaN;0;0;NaN;NaN;0;0;72;
