;Well;Fluor;Target;Content;Sample;Biological Set Name;Cq;Cq Mean;Cq Std. Dev;Starting Quantity (SQ);Log Starting Quantity;SQ Mean;SQ Std. Dev;Set Point;Well Note
;D11;SYBR;;Unkn;;;22,0872993467886;22,0872993467886;0;NaN;NaN;NaN;0;72;
;D12;SYBR;;Unkn;;;20,8739266849709;20,8739266849709;0;NaN;NaN;NaN;0;72;
;E01;SYBR;;Unkn;;;27,1683085965491;27,1683085965491;0;NaN;NaN;NaN;0;72;
;E02;SYBR;;Unkn;;;29,2524962160349;29,2524962160349;0;NaN;NaN;NaN;0;72;
;E03;SYBR;;Unkn;;;27,0338560242005;27,0338560242005;0;NaN;NaN;NaN;0;72;
;E04;SYBR;;Unkn;;;29,0035195843097;29,0035195843097;0;NaN;NaN;NaN;0;72;
;E05;SYBR;;Unkn;;;34,6029896191064;34,6029896191064;0;NaN;NaN;NaN;0;72;
;E06;SYBR;;Unkn;;;30,2631825649346;30,2631825649346;0;NaN;NaN;NaN;0;72;
;F01;SYBR;;Unkn;;;30,6676581114801;30,6676581114801;0;NaN;NaN;NaN;0;72;
;F02;SYBR;;Unkn;;;28,2931167594981;28,2931167594981;0;NaN;NaN;NaN;0;72;
;F03;SYBR;;Unkn;;;26,7541170457703;26,7541170457703;0;NaN;NaN;NaN;0;72;
;F04;SYBR;;Unkn;;;29,0763317156385;29,0763317156385;0;NaN;NaN;NaN;0;72;
;F05;SYBR;;Unkn;;;38,0245693324362;38,0245693324362;0;NaN;NaN;NaN;0;72;
;F06;SYBR;;Unkn;;;30,3529820934616;30,3529820934616;0;NaN;NaN;NaN;0;72;
;G01;SYBR;;Unkn;;;21,4754929305124;21,4754929305124;0;NaN;NaN;NaN;0;72;
;G02;SYBR;;Unkn;;;21,1086927330378;21,1086927330378;0;NaN;NaN;NaN;0;72;
;G03;SYBR;;Unkn;;;20,0898298543093;20,0898298543093;0;NaN;NaN;NaN;0;72;
;G04;SYBR;;Unkn;;;19,8646398617769;19,8646398617769;0;NaN;NaN;NaN;0;72;
;G05;SYBR;;Unkn;;;22,7114366880167;22,7114366880167;0;NaN;NaN;NaN;0;72;
;G06;SYBR;;Unkn;;;21,2999843094553;21,2999843094553;0;NaN;NaN;NaN;0;72;
;H01;SYBR;;Unkn;;;21,3344386205031;21,3344386205031;0;NaN;NaN;NaN;0;72;
;H02;SYBR;;Unkn;;;21,6923406455228;21,6923406455228;0;NaN;NaN;NaN;0;72;
;H03;SYBR;;Unkn;;;20,2803912245148;20,2803912245148;0;NaN;NaN;NaN;0;72;
;H04;SYBR;;Unkn;;;20,7419832297583;20,7419832297583;0;NaN;NaN;NaN;0;72;
;H05;SYBR;;Unkn;;;22,4877146163344;22,4877146163344;0;NaN;NaN;NaN;0;72;
;H06;SYBR;;Unkn;;;21,6048102837778;21,6048102837778;0;NaN;NaN;NaN;0;72;
