;Well;Fluor;Target;Content;Sample;Biological Set Name;Cq;Cq Mean;Cq Std. Dev;Starting Quantity (SQ);Log Starting Quantity;SQ Mean;SQ Std. Dev;Set Point;Well Note
;H01;SYBR;;Unkn;;;23,4446739841717;23,4446739841717;0;NaN;NaN;NaN;0;72;
;H02;SYBR;;Unkn;;;22,1556504742157;22,1556504742157;0;NaN;NaN;NaN;0;72;
;H03;SYBR;;Unkn;;;23,2482662562734;23,2482662562734;0;NaN;NaN;NaN;0;72;
;H04;SYBR;;Unkn;;;22,3558572622426;22,3558572622426;0;NaN;NaN;NaN;0;72;
;H05;SYBR;;Unkn;;;22,592813694523;22,592813694523;0;NaN;NaN;NaN;0;72;
;H06;SYBR;;Unkn;;;23,2223099625741;23,2223099625741;0;NaN;NaN;NaN;0;72;
;H07;SYBR;;Unkn;;;23,9204962619862;23,9204962619862;0;NaN;NaN;NaN;0;72;
;H08;SYBR;;Unkn;;;23,3002790607928;23,3002790607928;0;NaN;NaN;NaN;0;72;
;H09;SYBR;;Unkn;;;28,6721164345082;28,6721164345082;0;NaN;NaN;NaN;0;72;
;H10;SYBR;;Unkn;;;22,2680696037615;22,2680696037615;0;NaN;NaN;NaN;0;72;
;H11;SYBR;;Unkn;;;24,0253402311177;24,0253402311177;0;NaN;NaN;NaN;0;72;
;H12;SYBR;;Unkn;;;23,1167114882632;23,1167114882632;0;NaN;NaN;NaN;0;72;
