;Well;Fluor;Target;Content;Sample;Biological Set Name;Cq;Cq Mean;Cq Std. Dev;Starting Quantity (SQ);Log Starting Quantity;SQ Mean;SQ Std. Dev;Set Point;Well Note
;B12;SYBR;;Unkn;;;15,7586111432196;15,7586111432196;0;NaN;NaN;NaN;0;72;
;C01;SYBR;;Unkn;;;21,2667738363977;21,2667738363977;0;NaN;NaN;NaN;0;72;
;C02;SYBR;;Unkn;;;20,1559844494143;20,1559844494143;0;NaN;NaN;NaN;0;72;
;C03;SYBR;;Unkn;;;21,2596247739272;21,2596247739272;0;NaN;NaN;NaN;0;72;
;C04;SYBR;;Unkn;;;26,3214298282125;26,3214298282125;0;NaN;NaN;NaN;0;72;
;C05;SYBR;;Unkn;;;20,2889242879986;20,2889242879986;0;NaN;NaN;NaN;0;72;
;C06;SYBR;;Unkn;;;20,6718290947856;20,6718290947856;0;NaN;NaN;NaN;0;72;
;C07;SYBR;;Unkn;;;18,9297704653472;18,9297704653472;0;NaN;NaN;NaN;0;72;
;C08;SYBR;;Unkn;;;20,108474887114;20,108474887114;0;NaN;NaN;NaN;0;72;
;C09;SYBR;;Unkn;;;22,1191629261183;22,1191629261183;0;NaN;NaN;NaN;0;72;
;C10;SYBR;;Unkn;;;19,076223874384;19,076223874384;0;NaN;NaN;NaN;0;72;
;C11;SYBR;;Unkn;;;19,674691804557;19,674691804557;0;NaN;NaN;NaN;0;72;
;C12;SYBR;;Unkn;;;20,1393003532891;20,1393003532891;0;NaN;NaN;NaN;0;72;
;D01;SYBR;;Unkn;;;21,3806242859417;21,3806242859417;0;NaN;NaN;NaN;0;72;
;D02;SYBR;;Unkn;;;20,46239761368;20,46239761368;0;NaN;NaN;NaN;0;72;
;D03;SYBR;;Unkn;;;21,0165887614685;21,0165887614685;0;NaN;NaN;NaN;0;72;
;D04;SYBR;;Unkn;;;27,9577586040205;27,9577586040205;0;NaN;NaN;NaN;0;72;
;D05;SYBR;;Unkn;;;20,4762992831723;20,4762992831723;0;NaN;NaN;NaN;0;72;
;D06;SYBR;;Unkn;;;21,112772166267;21,112772166267;0;NaN;NaN;NaN;0;72;
;D07;SYBR;;Unkn;;;19,3318541307748;19,3318541307748;0;NaN;NaN;NaN;0;72;
;D08;SYBR;;Unkn;;;20,5058158834101;20,5058158834101;0;NaN;NaN;NaN;0;72;
;D09;SYBR;;Unkn;;;24,2431369463949;24,2431369463949;0;NaN;NaN;NaN;0;72;
;D10;SYBR;;Unkn;;;19,0215343199658;19,0215343199658;0;NaN;NaN;NaN;0;72;
;D11;SYBR;;Unkn;;;20,0406962076493;20,0406962076493;0;NaN;NaN;NaN;0;72;
;D12;SYBR;;Unkn;;;20,1616940632934;20,1616940632934;0;NaN;NaN;NaN;0;72;
;E01;SYBR;;Unkn;;;16,1756933900921;16,1756933900921;0;NaN;NaN;NaN;0;72;
;E02;SYBR;;Unkn;;;38,2515744387104;38,2515744387104;0;NaN;NaN;NaN;0;72;
;E03;SYBR;;Unkn;;;16,1037862925859;16,1037862925859;0;NaN;NaN;NaN;0;72;
;E04;SYBR;;Unkn;;;15,7679076366068;15,7679076366068;0;NaN;NaN;NaN;0;72;
;E05;SYBR;;Unkn;;;20,2826815576124;20,2826815576124;0;NaN;NaN;NaN;0;72;
;E06;SYBR;;Unkn;;;15,5842437107082;15,5842437107082;0;NaN;NaN;NaN;0;72;
;E07;SYBR;;Unkn;;;15,2069076470597;15,2069076470597;0;NaN;NaN;NaN;0;72;
;E08;SYBR;;Unkn;;;24,3558499099533;24,3558499099533;0;NaN;NaN;NaN;0;72;
;E09;SYBR;;Unkn;;;NaN;0;0;NaN;NaN;0;0;72;
;E10;SYBR;;Unkn;;;15,2272583467361;15,2272583467361;0;NaN;NaN;NaN;0;72;
;E11;SYBR;;Unkn;;;17,9771886484751;17,9771886484751;0;NaN;NaN;NaN;0;72;
;E12;SYBR;;Unkn;;;14,8857116457036;14,8857116457036;0;NaN;NaN;NaN;0;72;
;F01;SYBR;;Unkn;;;16,6820314974715;16,6820314974715;0;NaN;NaN;NaN;0;72;
;F02;SYBR;;Unkn;;;26,436833269296;26,436833269296;0;NaN;NaN;NaN;0;72;
;F03;SYBR;;Unkn;;;16,0769831187694;16,0769831187694;0;NaN;NaN;NaN;0;72;
;F04;SYBR;;Unkn;;;16,2143378739451;16,2143378739451;0;NaN;NaN;NaN;0;72;
;F05;SYBR;;Unkn;;;17,5264604680654;17,5264604680654;0;NaN;NaN;NaN;0;72;
;F06;SYBR;;Unkn;;;15,7881576362165;15,7881576362165;0;NaN;NaN;NaN;0;72;
;F07;SYBR;;Unkn;;;14,9627784433925;14,9627784433925;0;NaN;NaN;NaN;0;72;
;F08;SYBR;;Unkn;;;16,960017620425;16,960017620425;0;NaN;NaN;NaN;0;72;
;F09;SYBR;;Unkn;;;NaN;0;0;NaN;NaN;0;0;72;
;F10;SYBR;;Unkn;;;15,2644561770812;15,2644561770812;0;NaN;NaN;NaN;0;72;
;F11;SYBR;;Unkn;;;17,7815783873897;17,7815783873897;0;NaN;NaN;NaN;0;72;
;F12;SYBR;;Unkn;;;15,1863544664413;15,1863544664413;0;NaN;NaN;NaN;0;72;
;G01;SYBR;;Unkn;;;20,4227644212969;20,4227644212969;0;NaN;NaN;NaN;0;72;
;G02;SYBR;;Unkn;;;25,8473654779556;25,8473654779556;0;NaN;NaN;NaN;0;72;
;G03;SYBR;;Unkn;;;20,6373040041397;20,6373040041397;0;NaN;NaN;NaN;0;72;
;G04;SYBR;;Unkn;;;19,5261832964906;19,5261832964906;0;NaN;NaN;NaN;0;72;
;G05;SYBR;;Unkn;;;21,8566679138427;21,8566679138427;0;NaN;NaN;NaN;0;72;
;G06;SYBR;;Unkn;;;20,3211419431734;20,3211419431734;0;NaN;NaN;NaN;0;72;
;G07;SYBR;;Unkn;;;19,174659833758;19,174659833758;0;NaN;NaN;NaN;0;72;
;G08;SYBR;;Unkn;;;20,0783928566714;20,0783928566714;0;NaN;NaN;NaN;0;72;
;G09;SYBR;;Unkn;;;NaN;0;0;NaN;NaN;0;0;72;
;G10;SYBR;;Unkn;;;19,4830024210932;19,4830024210932;0;NaN;NaN;NaN;0;72;
;G11;SYBR;;Unkn;;;20,4040841364653;20,4040841364653;0;NaN;NaN;NaN;0;72;
;G12;SYBR;;Unkn;;;19,6032788222024;19,6032788222024;0;NaN;NaN;NaN;0;72;
;H01;SYBR;;Unkn;;;21,1920170948317;21,1920170948317;0;NaN;NaN;NaN;0;72;
;H02;SYBR;;Unkn;;;25,4976948284647;25,4976948284647;0;NaN;NaN;NaN;0;72;
;H03;SYBR;;Unkn;;;20,3018527178971;20,3018527178971;0;NaN;NaN;NaN;0;72;
;H04;SYBR;;Unkn;;;20,2674265573576;20,2674265573576;0;NaN;NaN;NaN;0;72;
;H05;SYBR;;Unkn;;;21,9988574443074;21,9988574443074;0;NaN;NaN;NaN;0;72;
;H06;SYBR;;Unkn;;;20,3257071727381;20,3257071727381;0;NaN;NaN;NaN;0;72;
;H07;SYBR;;Unkn;;;19,5520948736763;19,5520948736763;0;NaN;NaN;NaN;0;72;
;H08;SYBR;;Unkn;;;21,6077750510769;21,6077750510769;0;NaN;NaN;NaN;0;72;
;H09;SYBR;;Unkn;;;NaN;0;0;NaN;NaN;0;0;72;
;H10;SYBR;;Unkn;;;19,3174414222707;19,3174414222707;0;NaN;NaN;NaN;0;72;
;H11;SYBR;;Unkn;;;20,4839888310667;20,4839888310667;0;NaN;NaN;NaN;0;72;
;H12;SYBR;;Unkn;;;20,2452879169313;20,2452879169313;0;NaN;NaN;NaN;0;72;
