;Well;Fluor;Target;Content;Sample;Biological Set Name;Cq;Cq Mean;Cq Std. Dev;Starting Quantity (SQ);Log Starting Quantity;SQ Mean;SQ Std. Dev;Set Point;Well Note
;E07;SYBR;;Unkn;;;29,0190500209566;29,0190500209566;0;NaN;NaN;NaN;0;72;
;E08;SYBR;;Unkn;;;20,2086354488622;20,2086354488622;0;NaN;NaN;NaN;0;72;
;E09;SYBR;;Unkn;;;20,9975162585383;20,9975162585383;0;NaN;NaN;NaN;0;72;
;E10;SYBR;;Unkn;;;26,8504414767907;26,8504414767907;0;NaN;NaN;NaN;0;72;
;E11;SYBR;;Unkn;;;19,4154805120383;19,4154805120383;0;NaN;NaN;NaN;0;72;
;E12;SYBR;;Unkn;;;22,7565888878053;22,7565888878053;0;NaN;NaN;NaN;0;72;
;F01;SYBR;;Unkn;;;18,3179193728874;18,3179193728874;0;NaN;NaN;NaN;0;72;
;F02;SYBR;;Unkn;;;21,4410859646753;21,4410859646753;0;NaN;NaN;NaN;0;72;
;F03;SYBR;;Unkn;;;18,928955282153;18,928955282153;0;NaN;NaN;NaN;0;72;
;F04;SYBR;;Unkn;;;17,3917325636079;17,3917325636079;0;NaN;NaN;NaN;0;72;
;F05;SYBR;;Unkn;;;18,2313451291216;18,2313451291216;0;NaN;NaN;NaN;0;72;
;F06;SYBR;;Unkn;;;23,0449575476904;23,0449575476904;0;NaN;NaN;NaN;0;72;
;F07;SYBR;;Unkn;;;29,2926564544596;29,2926564544596;0;NaN;NaN;NaN;0;72;
;F08;SYBR;;Unkn;;;20,2681543050595;20,2681543050595;0;NaN;NaN;NaN;0;72;
;F09;SYBR;;Unkn;;;20,7984307156422;20,7984307156422;0;NaN;NaN;NaN;0;72;
;F10;SYBR;;Unkn;;;26,9024190836675;26,9024190836675;0;NaN;NaN;NaN;0;72;
;F11;SYBR;;Unkn;;;19,3175982489489;19,3175982489489;0;NaN;NaN;NaN;0;72;
;F12;SYBR;;Unkn;;;23,2521956381712;23,2521956381712;0;NaN;NaN;NaN;0;72;
;G01;SYBR;;Unkn;;;23,005551727229;23,005551727229;0;NaN;NaN;NaN;0;72;
;G02;SYBR;;Unkn;;;22,3401972277542;22,3401972277542;0;NaN;NaN;NaN;0;72;
;G03;SYBR;;Unkn;;;21,1314347661899;21,1314347661899;0;NaN;NaN;NaN;0;72;
;G04;SYBR;;Unkn;;;22,4787642228274;22,4787642228274;0;NaN;NaN;NaN;0;72;
;G05;SYBR;;Unkn;;;22,7679115399222;22,7679115399222;0;NaN;NaN;NaN;0;72;
;G06;SYBR;;Unkn;;;26,0401787804602;26,0401787804602;0;NaN;NaN;NaN;0;72;
;G07;SYBR;;Unkn;;;22,1318026200745;22,1318026200745;0;NaN;NaN;NaN;0;72;
;G08;SYBR;;Unkn;;;22,3439765156233;22,3439765156233;0;NaN;NaN;NaN;0;72;
;G09;SYBR;;Unkn;;;22,408934611736;22,408934611736;0;NaN;NaN;NaN;0;72;
;G10;SYBR;;Unkn;;;27,5593594850134;27,5593594850134;0;NaN;NaN;NaN;0;72;
;G11;SYBR;;Unkn;;;21,9850046816003;21,9850046816003;0;NaN;NaN;NaN;0;72;
;G12;SYBR;;Unkn;;;23,1642701798649;23,1642701798649;0;NaN;NaN;NaN;0;72;
;H01;SYBR;;Unkn;;;23,0996942635561;23,0996942635561;0;NaN;NaN;NaN;0;72;
;H02;SYBR;;Unkn;;;22,4474655340015;22,4474655340015;0;NaN;NaN;NaN;0;72;
;H03;SYBR;;Unkn;;;21,3901885220288;21,3901885220288;0;NaN;NaN;NaN;0;72;
;H04;SYBR;;Unkn;;;22,6752678490994;22,6752678490994;0;NaN;NaN;NaN;0;72;
;H05;SYBR;;Unkn;;;22,8212962086042;22,8212962086042;0;NaN;NaN;NaN;0;72;
;H06;SYBR;;Unkn;;;26,2678539405049;26,2678539405049;0;NaN;NaN;NaN;0;72;
;H07;SYBR;;Unkn;;;22,5188066089603;22,5188066089603;0;NaN;NaN;NaN;0;72;
;H08;SYBR;;Unkn;;;22,5737629559549;22,5737629559549;0;NaN;NaN;NaN;0;72;
;H09;SYBR;;Unkn;;;23,1181192811815;23,1181192811815;0;NaN;NaN;NaN;0;72;
;H10;SYBR;;Unkn;;;27,9628111789012;27,9628111789012;0;NaN;NaN;NaN;0;72;
;H11;SYBR;;Unkn;;;22,4158873629639;22,4158873629639;0;NaN;NaN;NaN;0;72;
;H12;SYBR;;Unkn;;;23,2810863853424;23,2810863853424;0;NaN;NaN;NaN;0;72;
